AttendanceID,MemberID,MatchID,Attended,TicketsUsed,CheckInTime
ATT04791,MEM0267,M003,Yes,2,18:30
ATT04792,MEM0267,M004,Yes,2,19:40
ATT04793,MEM0267,M005,No,0,
ATT04794,MEM0267,M006,Yes,2,20:10
ATT04795,MEM0267,M007,Yes,2,19:15
ATT04796,MEM0267,M008,No,0,
ATT04797,MEM0267,M009,Yes,2,19:25
ATT04798,MEM0267,M010,No,0,
ATT04799,MEM0267,M011,Yes,2,20:00
ATT04800,MEM0267,M012,No,0,
ATT04801,MEM0267,M013,No,0,
ATT04802,MEM0267,M014,No,0,
ATT04803,MEM0267,M015,No,0,
ATT04804,MEM0267,M016,No,0,
ATT04805,MEM0267,M017,No,0,
ATT04806,MEM0267,M018,Yes,2,19:05
ATT04807,MEM0268,M001,Yes,3,19:20
ATT04808,MEM0268,M002,Yes,2,18:30
ATT04809,MEM0268,M003,Yes,3,19:50
ATT04810,MEM0268,M004,Yes,4,19:40
ATT04811,MEM0268,M005,No,0,
ATT04812,MEM0268,M006,Yes,3,19:55
ATT04813,MEM0268,M007,No,0,
ATT04814,MEM0268,M008,No,0,
ATT04815,MEM0268,M009,No,0,
ATT04816,MEM0268,M010,Yes,3,19:00
ATT04817,MEM0268,M011,Yes,3,19:10
ATT04818,MEM0268,M012,Yes,2,18:20
ATT04819,MEM0268,M013,Yes,4,19:15
ATT04820,MEM0268,M014,No,0,
ATT04821,MEM0268,M015,No,0,
ATT04822,MEM0268,M016,Yes,4,19:00
ATT04823,MEM0268,M017,No,0,
ATT04824,MEM0268,M018,Yes,3,19:10
ATT04825,MEM0269,M001,No,0,
ATT04826,MEM0269,M002,Yes,1,19:25
ATT04827,MEM0269,M003,Yes,1,18:25
ATT04828,MEM0269,M004,No,0,
ATT04829,MEM0269,M005,Yes,1,19:00
ATT04830,MEM0269,M006,No,0,
ATT04831,MEM0269,M007,Yes,1,19:10
ATT04832,MEM0269,M008,Yes,1,18:45
ATT04833,MEM0269,M009,Yes,1,19:40
ATT04834,MEM0269,M010,No,0,
ATT04835,MEM0269,M011,No,0,
ATT04836,MEM0269,M012,No,0,
ATT04837,MEM0269,M013,Yes,1,19:15
ATT04838,MEM0269,M014,No,0,
ATT04839,MEM0269,M015,No,0,
ATT04840,MEM0269,M016,Yes,1,19:10
ATT04841,MEM0269,M017,No,0,
ATT04842,MEM0269,M018,No,0,
ATT04843,MEM0270,M001,Yes,2,18:45
ATT04844,MEM0270,M002,Yes,2,18:25
ATT04845,MEM0270,M003,Yes,2,18:00
ATT04846,MEM0270,M004,No,0,
ATT04847,MEM0270,M005,Yes,2,19:10
ATT04848,MEM0270,M006,Yes,2,19:55
ATT04849,MEM0270,M007,Yes,2,19:45
ATT04850,MEM0270,M008,Yes,2,19:45
ATT04851,MEM0270,M009,Yes,2,20:15
ATT04852,MEM0270,M010,Yes,2,18:30
ATT04853,MEM0270,M011,No,0,
ATT04854,MEM0270,M012,No,0,
ATT04855,MEM0270,M013,Yes,2,18:35
ATT04856,MEM0270,M014,Yes,2,19:20
ATT04857,MEM0270,M015,No,0,
ATT04858,MEM0270,M016,No,0,
ATT04859,MEM0270,M017,Yes,2,19:30
ATT04860,MEM0270,M018,No,0,
ATT04861,MEM0271,M001,Yes,4,18:10
ATT04862,MEM0271,M002,Yes,3,19:05
ATT04863,MEM0271,M003,Yes,2,19:50
ATT04864,MEM0271,M004,Yes,2,18:10
ATT04865,MEM0271,M005,Yes,4,18:30
ATT04866,MEM0271,M006,Yes,4,20:30
ATT04867,MEM0271,M007,Yes,4,18:40
ATT04868,MEM0271,M008,Yes,3,18:10
ATT04869,MEM0271,M009,No,0,
ATT04870,MEM0271,M010,No,0,
ATT04871,MEM0271,M011,Yes,2,19:10
ATT04872,MEM0271,M012,No,0,
ATT04873,MEM0271,M013,No,0,
ATT04874,MEM0271,M014,Yes,4,18:45
ATT04875,MEM0271,M015,No,0,
ATT04876,MEM0271,M016,No,0,
ATT04877,MEM0271,M017,Yes,4,19:45
ATT04878,MEM0271,M018,No,0,
ATT04879,MEM0272,M001,No,0,
ATT04880,MEM0272,M002,No,0,
ATT04881,MEM0272,M003,Yes,1,20:35
ATT04882,MEM0272,M004,Yes,1,19:15
ATT04883,MEM0272,M005,Yes,2,20:00
ATT04884,MEM0272,M006,No,0,
ATT04885,MEM0272,M007,Yes,2,18:30
ATT04886,MEM0272,M008,No,0,
ATT04887,MEM0272,M009,No,0,
ATT04888,MEM0272,M010,Yes,1,19:10
ATT04889,MEM0272,M011,Yes,1,19:25
ATT04890,MEM0272,M012,No,0,
ATT04891,MEM0272,M013,No,0,
ATT04892,MEM0272,M014,No,0,
ATT04893,MEM0272,M015,Yes,2,18:10
ATT04894,MEM0272,M016,Yes,2,20:25
ATT04895,MEM0272,M017,Yes,1,19:00
ATT04896,MEM0272,M018,No,0,
ATT04897,MEM0273,M001,Yes,1,18:10
ATT04898,MEM0273,M002,No,0,
ATT04899,MEM0273,M003,Yes,1,19:55
ATT04900,MEM0273,M004,Yes,1,20:25
ATT04901,MEM0273,M005,No,0,
ATT04902,MEM0273,M006,Yes,1,18:05
ATT04903,MEM0273,M007,Yes,1,18:10
ATT04904,MEM0273,M008,Yes,1,19:35
ATT04905,MEM0273,M009,No,0,
ATT04906,MEM0273,M010,No,0,
ATT04907,MEM0273,M011,Yes,1,19:55
ATT04908,MEM0273,M012,No,0,
ATT04909,MEM0273,M013,Yes,1,20:50
ATT04910,MEM0273,M014,Yes,1,18:15
ATT04911,MEM0273,M015,Yes,1,19:50
ATT04912,MEM0273,M016,No,0,
ATT04913,MEM0273,M017,No,0,
ATT04914,MEM0273,M018,Yes,1,20:00
ATT04915,MEM0274,M001,Yes,2,20:35
ATT04916,MEM0274,M002,Yes,1,19:50
ATT04917,MEM0274,M003,No,0,
ATT04918,MEM0274,M004,No,0,
ATT04919,MEM0274,M005,Yes,1,18:00
ATT04920,MEM0274,M006,No,0,
ATT04921,MEM0274,M007,No,0,
ATT04922,MEM0274,M008,No,0,
ATT04923,MEM0274,M009,Yes,2,19:15
ATT04924,MEM0274,M010,Yes,1,19:35
ATT04925,MEM0274,M011,No,0,
ATT04926,MEM0274,M012,Yes,2,19:55
ATT04927,MEM0274,M013,Yes,1,19:50
ATT04928,MEM0274,M014,No,0,
ATT04929,MEM0274,M015,Yes,1,18:40
ATT04930,MEM0274,M016,No,0,
ATT04931,MEM0274,M017,No,0,
ATT04932,MEM0274,M018,Yes,1,18:20
ATT04933,MEM0275,M001,No,0,
ATT04934,MEM0275,M002,No,0,
ATT04935,MEM0275,M003,No,0,
ATT04936,MEM0275,M004,No,0,
ATT04937,MEM0275,M005,Yes,2,19:25
ATT04938,MEM0275,M006,No,0,
ATT04939,MEM0275,M007,No,0,
ATT04940,MEM0275,M008,Yes,2,18:40
ATT04941,MEM0275,M009,No,0,
ATT04942,MEM0275,M010,No,0,
ATT04943,MEM0275,M011,Yes,2,19:15
ATT04944,MEM0275,M012,Yes,5,19:40
ATT04945,MEM0275,M013,No,0,
ATT04946,MEM0275,M014,Yes,2,19:40
ATT04947,MEM0275,M015,Yes,4,19:00
ATT04948,MEM0275,M016,Yes,2,18:30
ATT04949,MEM0275,M017,Yes,2,19:35
ATT04950,MEM0275,M018,Yes,2,18:45
ATT04951,MEM0276,M001,No,0,
ATT04952,MEM0276,M002,Yes,2,19:55
ATT04953,MEM0276,M003,Yes,2,19:40
ATT04954,MEM0276,M004,No,0,
ATT04955,MEM0276,M005,Yes,2,19:25
ATT04956,MEM0276,M006,Yes,2,20:15
ATT04957,MEM0276,M007,No,0,
ATT04958,MEM0276,M008,No,0,
ATT04959,MEM0276,M009,No,0,
ATT04960,MEM0276,M010,Yes,2,19:25
ATT04961,MEM0276,M011,Yes,2,19:55
ATT04962,MEM0276,M012,Yes,2,18:25
ATT04963,MEM0276,M013,Yes,2,19:10
ATT04964,MEM0276,M014,Yes,2,18:35
ATT04965,MEM0276,M015,Yes,2,18:50
ATT04966,MEM0276,M016,Yes,2,19:30
ATT04967,MEM0276,M017,Yes,2,18:10
ATT04968,MEM0276,M018,No,0,
ATT04969,MEM0277,M001,Yes,4,19:30
ATT04970,MEM0277,M002,Yes,3,19:25
ATT04971,MEM0277,M003,No,0,
ATT04972,MEM0277,M004,Yes,4,18:40
ATT04973,MEM0277,M005,Yes,3,18:40
ATT04974,MEM0277,M006,Yes,3,18:40
ATT04975,MEM0277,M007,Yes,2,20:35
ATT04976,MEM0277,M008,No,0,
ATT04977,MEM0277,M009,No,0,
ATT04978,MEM0277,M010,No,0,
ATT04979,MEM0277,M011,No,0,
ATT04980,MEM0277,M012,No,0,
ATT04981,MEM0277,M013,Yes,3,19:10
ATT04982,MEM0277,M014,No,0,
ATT04983,MEM0277,M015,Yes,2,19:00
ATT04984,MEM0277,M016,Yes,2,18:05
ATT04985,MEM0277,M017,No,0,
ATT04986,MEM0277,M018,Yes,4,20:20
ATT04987,MEM0278,M001,Yes,4,20:50
ATT04988,MEM0278,M002,Yes,4,18:45
ATT04989,MEM0278,M003,No,0,
ATT04990,MEM0278,M004,No,0,
ATT04991,MEM0278,M005,Yes,4,19:55
ATT04992,MEM0278,M006,No,0,
ATT04993,MEM0278,M007,No,0,
ATT04994,MEM0278,M008,Yes,1,19:45
ATT04995,MEM0278,M009,No,0,
ATT04996,MEM0278,M010,Yes,2,18:00
ATT04997,MEM0278,M011,Yes,2,18:50
ATT04998,MEM0278,M012,Yes,2,18:35
ATT04999,MEM0278,M013,Yes,1,19:05
ATT05000,MEM0278,M014,No,0,
ATT05001,MEM0278,M015,Yes,1,19:55
ATT05002,MEM0278,M016,Yes,1,19:00
ATT05003,MEM0278,M017,No,0,
ATT05004,MEM0278,M018,Yes,1,19:00
ATT05005,MEM0279,M001,No,0,
ATT05006,MEM0279,M002,Yes,1,18:40
ATT05007,MEM0279,M003,Yes,1,20:20
ATT05008,MEM0279,M004,No,0,
ATT05009,MEM0279,M005,No,0,
ATT05010,MEM0279,M006,No,0,
ATT05011,MEM0279,M007,No,0,
ATT05012,MEM0279,M008,No,0,
ATT05013,MEM0279,M009,No,0,
ATT05014,MEM0279,M010,Yes,1,19:45
ATT05015,MEM0279,M011,Yes,1,20:30
ATT05016,MEM0279,M012,No,0,
ATT05017,MEM0279,M013,Yes,1,18:35
ATT05018,MEM0279,M014,No,0,
ATT05019,MEM0279,M015,Yes,1,19:30
ATT05020,MEM0279,M016,No,0,
ATT05021,MEM0279,M017,No,0,
ATT05022,MEM0279,M018,No,0,
ATT05023,MEM0280,M001,Yes,1,20:55
ATT05024,MEM0280,M002,No,0,
ATT05025,MEM0280,M003,Yes,1,19:50
ATT05026,MEM0280,M004,No,0,
ATT05027,MEM0280,M005,Yes,2,19:15
ATT05028,MEM0280,M006,No,0,
ATT05029,MEM0280,M007,No,0,
ATT05030,MEM0280,M008,Yes,1,20:55
ATT05031,MEM0280,M009,Yes,4,20:15
ATT05032,MEM0280,M010,Yes,1,18:05
ATT05033,MEM0280,M011,Yes,1,19:45
ATT05034,MEM0280,M012,Yes,1,19:35
ATT05035,MEM0280,M013,No,0,
ATT05036,MEM0280,M014,Yes,1,18:40
ATT05037,MEM0280,M015,Yes,2,18:25
ATT05038,MEM0280,M016,No,0,
ATT05039,MEM0280,M017,Yes,1,19:55
ATT05040,MEM0280,M018,Yes,2,20:15
ATT05041,MEM0281,M001,No,0,
ATT05042,MEM0281,M002,Yes,1,19:05
ATT05043,MEM0281,M003,Yes,1,19:45
ATT05044,MEM0281,M004,Yes,4,20:20
ATT05045,MEM0281,M005,No,0,
ATT05046,MEM0281,M006,No,0,
ATT05047,MEM0281,M007,No,0,
ATT05048,MEM0281,M008,Yes,2,20:40
ATT05049,MEM0281,M009,Yes,1,19:30
ATT05050,MEM0281,M010,Yes,1,19:35
ATT05051,MEM0281,M011,Yes,1,20:20
ATT05052,MEM0281,M012,Yes,4,19:15
ATT05053,MEM0281,M013,No,0,
ATT05054,MEM0281,M014,No,0,
ATT05055,MEM0281,M015,No,0,
ATT05056,MEM0281,M016,Yes,1,19:35
ATT05057,MEM0281,M017,Yes,1,19:15
ATT05058,MEM0281,M018,Yes,2,18:05
ATT05059,MEM0282,M001,Yes,2,18:45
ATT05060,MEM0282,M002,Yes,2,19:30
ATT05061,MEM0282,M003,No,0,
ATT05062,MEM0282,M004,No,0,
ATT05063,MEM0282,M005,Yes,2,19:10
ATT05064,MEM0282,M006,Yes,1,19:20
ATT05065,MEM0282,M007,Yes,1,18:25
ATT05066,MEM0282,M008,Yes,2,19:35
ATT05067,MEM0282,M009,No,0,
ATT05068,MEM0282,M010,Yes,2,18:40
ATT05069,MEM0282,M011,Yes,1,19:00
ATT05070,MEM0282,M012,No,0,
ATT05071,MEM0282,M013,Yes,2,18:30
ATT05072,MEM0282,M014,Yes,1,19:05
ATT05073,MEM0282,M015,No,0,
ATT05074,MEM0282,M016,No,0,
ATT05075,MEM0282,M017,Yes,2,18:50
ATT05076,MEM0282,M018,Yes,2,19:30
ATT05077,MEM0283,M001,Yes,1,20:45
ATT05078,MEM0283,M002,Yes,1,19:55
ATT05079,MEM0283,M003,Yes,1,19:50
ATT05080,MEM0283,M004,Yes,1,20:15
ATT05081,MEM0283,M005,No,0,
ATT05082,MEM0283,M006,Yes,1,20:10
ATT05083,MEM0283,M007,No,0,
ATT05084,MEM0283,M008,Yes,1,19:20
ATT05085,MEM0283,M009,Yes,1,18:10
ATT05086,MEM0283,M010,Yes,1,19:45
ATT05087,MEM0283,M011,Yes,1,18:00
ATT05088,MEM0283,M012,Yes,1,20:15
ATT05089,MEM0283,M013,Yes,1,19:50
ATT05090,MEM0283,M014,No,0,
ATT05091,MEM0283,M015,Yes,1,18:35
ATT05092,MEM0283,M016,No,0,
ATT05093,MEM0283,M017,Yes,1,19:55
ATT05094,MEM0283,M018,Yes,1,19:30
ATT05095,MEM0284,M001,Yes,2,19:00
ATT05096,MEM0284,M002,Yes,2,18:25
ATT05097,MEM0284,M003,Yes,2,19:55
ATT05098,MEM0284,M004,Yes,2,20:30
ATT05099,MEM0284,M005,Yes,2,19:40
ATT05100,MEM0284,M006,Yes,2,19:15
ATT05101,MEM0284,M007,No,0,
ATT05102,MEM0284,M008,No,0,
ATT05103,MEM0284,M009,No,0,
ATT05104,MEM0284,M010,Yes,2,19:15
ATT05105,MEM0284,M011,Yes,2,18:10
ATT05106,MEM0284,M012,Yes,2,19:25
ATT05107,MEM0284,M013,Yes,2,18:10
ATT05108,MEM0284,M014,No,0,
ATT05109,MEM0284,M015,Yes,1,20:50
ATT05110,MEM0284,M016,Yes,1,20:30
ATT05111,MEM0284,M017,Yes,1,19:00
ATT05112,MEM0284,M018,Yes,2,19:00
ATT05113,MEM0285,M001,Yes,1,19:35
ATT05114,MEM0285,M002,Yes,1,18:35
ATT05115,MEM0285,M003,No,0,
ATT05116,MEM0285,M004,No,0,
ATT05117,MEM0285,M005,Yes,1,20:35
ATT05118,MEM0285,M006,No,0,
ATT05119,MEM0285,M007,Yes,1,20:50
ATT05120,MEM0285,M008,No,0,
ATT05121,MEM0285,M009,Yes,1,18:25
ATT05122,MEM0285,M010,No,0,
ATT05123,MEM0285,M011,No,0,
ATT05124,MEM0285,M012,No,0,
ATT05125,MEM0285,M013,Yes,1,19:05
ATT05126,MEM0285,M014,Yes,1,18:05
ATT05127,MEM0285,M015,Yes,1,18:35
ATT05128,MEM0285,M016,No,0,
ATT05129,MEM0285,M017,Yes,1,18:10
ATT05130,MEM0285,M018,Yes,1,19:00
ATT05131,MEM0286,M001,Yes,4,19:10
ATT05132,MEM0286,M002,No,0,
ATT05133,MEM0286,M003,Yes,4,18:55
ATT05134,MEM0286,M004,Yes,4,19:15
ATT05135,MEM0286,M005,No,0,
ATT05136,MEM0286,M006,Yes,4,18:20
ATT05137,MEM0286,M007,Yes,2,19:15
ATT05138,MEM0286,M008,Yes,2,19:50
ATT05139,MEM0286,M009,No,0,
ATT05140,MEM0286,M010,Yes,3,20:35
ATT05141,MEM0286,M011,Yes,4,18:40
ATT05142,MEM0286,M012,No,0,
ATT05143,MEM0286,M013,Yes,4,18:10
ATT05144,MEM0286,M014,No,0,
ATT05145,MEM0286,M015,Yes,4,20:55
ATT05146,MEM0286,M016,No,0,
ATT05147,MEM0286,M017,Yes,2,18:30
ATT05148,MEM0286,M018,Yes,4,19:05
ATT05149,MEM0287,M001,Yes,2,19:45
ATT05150,MEM0287,M002,No,0,
ATT05151,MEM0287,M003,No,0,
ATT05152,MEM0287,M004,No,0,
ATT05153,MEM0287,M005,Yes,6,20:45
ATT05154,MEM0287,M006,No,0,
ATT05155,MEM0287,M007,No,0,
ATT05156,MEM0287,M008,No,0,
ATT05157,MEM0287,M009,Yes,4,19:40
ATT05158,MEM0287,M010,Yes,6,18:50
ATT05159,MEM0287,M011,No,0,
ATT05160,MEM0287,M012,Yes,2,20:10
ATT05161,MEM0287,M013,Yes,4,19:25
ATT05162,MEM0287,M014,No,0,
ATT05163,MEM0287,M015,No,0,
ATT05164,MEM0287,M016,Yes,6,20:20
ATT05165,MEM0287,M017,Yes,6,18:30
ATT05166,MEM0287,M018,Yes,2,18:50
ATT05167,MEM0288,M001,No,0,
ATT05168,MEM0288,M002,Yes,4,20:45
ATT05169,MEM0288,M003,Yes,6,18:35
ATT05170,MEM0288,M004,Yes,2,19:10
ATT05171,MEM0288,M005,No,0,
ATT05172,MEM0288,M006,No,0,
ATT05173,MEM0288,M007,No,0,
ATT05174,MEM0288,M008,No,0,
ATT05175,MEM0288,M009,Yes,2,19:10
ATT05176,MEM0288,M010,No,0,
ATT05177,MEM0288,M011,No,0,
ATT05178,MEM0288,M012,No,0,
ATT05179,MEM0288,M013,No,0,
ATT05180,MEM0288,M014,No,0,
ATT05181,MEM0288,M015,No,0,
ATT05182,MEM0288,M016,No,0,
ATT05183,MEM0288,M017,No,0,
ATT05184,MEM0288,M018,No,0,
ATT05185,MEM0289,M001,Yes,1,18:15
ATT05186,MEM0289,M002,Yes,1,19:00
ATT05187,MEM0289,M003,Yes,1,20:55
ATT05188,MEM0289,M004,Yes,1,19:50
ATT05189,MEM0289,M005,Yes,1,19:40
ATT05190,MEM0289,M006,Yes,1,18:40
ATT05191,MEM0289,M007,Yes,1,18:15
ATT05192,MEM0289,M008,Yes,1,18:05
ATT05193,MEM0289,M009,Yes,1,19:50
ATT05194,MEM0289,M010,Yes,1,18:10
ATT05195,MEM0289,M011,Yes,1,20:30
ATT05196,MEM0289,M012,Yes,1,18:30
ATT05197,MEM0289,M013,Yes,1,20:55
ATT05198,MEM0289,M014,Yes,1,20:30
ATT05199,MEM0289,M015,Yes,1,20:35
ATT05200,MEM0289,M016,Yes,1,18:00
ATT05201,MEM0289,M017,Yes,1,18:35
ATT05202,MEM0289,M018,No,0,
ATT05203,MEM0290,M001,Yes,1,20:50
ATT05204,MEM0290,M002,Yes,2,18:10
ATT05205,MEM0290,M003,Yes,1,19:05
ATT05206,MEM0290,M004,No,0,
ATT05207,MEM0290,M005,Yes,2,19:45
ATT05208,MEM0290,M006,No,0,
ATT05209,MEM0290,M007,Yes,1,19:10
ATT05210,MEM0290,M008,No,0,
ATT05211,MEM0290,M009,Yes,1,20:50
ATT05212,MEM0290,M010,No,0,
ATT05213,MEM0290,M011,Yes,2,19:05
ATT05214,MEM0290,M012,Yes,2,19:35
ATT05215,MEM0290,M013,No,0,
ATT05216,MEM0290,M014,No,0,
ATT05217,MEM0290,M015,No,0,
ATT05218,MEM0290,M016,No,0,
ATT05219,MEM0290,M017,Yes,1,18:50
ATT05220,MEM0290,M018,No,0,
ATT05221,MEM0291,M001,Yes,2,19:20
ATT05222,MEM0291,M002,No,0,
ATT05223,MEM0291,M003,Yes,3,18:20
ATT05224,MEM0291,M004,No,0,
ATT05225,MEM0291,M005,Yes,2,20:20
ATT05226,MEM0291,M006,Yes,2,19:10
ATT05227,MEM0291,M007,No,0,
ATT05228,MEM0291,M008,No,0,
ATT05229,MEM0291,M009,No,0,
ATT05230,MEM0291,M010,Yes,2,19:30
ATT05231,MEM0291,M011,No,0,
ATT05232,MEM0291,M012,Yes,6,18:15
ATT05233,MEM0291,M013,No,0,
ATT05234,MEM0291,M014,Yes,4,19:15
ATT05235,MEM0291,M015,No,0,
ATT05236,MEM0291,M016,Yes,3,20:05
ATT05237,MEM0291,M017,Yes,3,20:45
ATT05238,MEM0291,M018,Yes,3,19:00
ATT05239,MEM0292,M001,Yes,2,18:30
ATT05240,MEM0292,M002,No,0,
ATT05241,MEM0292,M003,Yes,2,18:10
ATT05242,MEM0292,M004,No,0,
ATT05243,MEM0292,M005,Yes,1,19:05
ATT05244,MEM0292,M006,Yes,2,20:00
ATT05245,MEM0292,M007,No,0,
ATT05246,MEM0292,M008,No,0,
ATT05247,MEM0292,M009,Yes,2,19:35
ATT05248,MEM0292,M010,No,0,
ATT05249,MEM0292,M011,No,0,
ATT05250,MEM0292,M012,Yes,1,18:35
ATT05251,MEM0292,M013,No,0,
ATT05252,MEM0292,M014,No,0,
ATT05253,MEM0292,M015,No,0,
ATT05254,MEM0292,M016,No,0,
ATT05255,MEM0292,M017,No,0,
ATT05256,MEM0292,M018,No,0,
ATT05257,MEM0293,M001,No,0,
ATT05258,MEM0293,M002,No,0,
ATT05259,MEM0293,M003,No,0,
ATT05260,MEM0293,M004,Yes,2,18:05
ATT05261,MEM0293,M005,No,0,
ATT05262,MEM0293,M006,No,0,
ATT05263,MEM0293,M007,No,0,
ATT05264,MEM0293,M008,Yes,2,19:20
ATT05265,MEM0293,M009,No,0,
ATT05266,MEM0293,M010,No,0,
ATT05267,MEM0293,M011,Yes,1,19:40
ATT05268,MEM0293,M012,No,0,
ATT05269,MEM0293,M013,No,0,
ATT05270,MEM0293,M014,No,0,
ATT05271,MEM0293,M015,No,0,
ATT05272,MEM0293,M016,Yes,1,18:30
ATT05273,MEM0293,M017,Yes,1,18:05
ATT05274,MEM0293,M018,Yes,2,19:45
ATT05275,MEM0294,M001,No,0,
ATT05276,MEM0294,M002,No,0,
ATT05277,MEM0294,M003,No,0,
ATT05278,MEM0294,M004,No,0,
ATT05279,MEM0294,M005,No,0,
ATT05280,MEM0294,M006,Yes,1,18:50
ATT05281,MEM0294,M007,No,0,
ATT05282,MEM0294,M008,Yes,1,19:55
ATT05283,MEM0294,M009,Yes,1,19:05
ATT05284,MEM0294,M010,Yes,1,18:45
ATT05285,MEM0294,M011,No,0,
ATT05286,MEM0294,M012,No,0,
ATT05287,MEM0294,M013,No,0,
ATT05288,MEM0294,M014,No,0,
ATT05289,MEM0294,M015,No,0,
ATT05290,MEM0294,M016,No,0,
ATT05291,MEM0294,M017,Yes,1,19:00
ATT05292,MEM0294,M018,Yes,1,18:45
ATT05293,MEM0295,M001,Yes,2,19:15
ATT05294,MEM0295,M002,Yes,2,18:00
ATT05295,MEM0295,M003,Yes,2,19:30
ATT05296,MEM0295,M004,Yes,2,19:00
ATT05297,MEM0295,M005,Yes,2,19:40
ATT05298,MEM0295,M006,Yes,2,20:00
ATT05299,MEM0295,M007,Yes,1,20:05
ATT05300,MEM0295,M008,Yes,1,19:50
ATT05301,MEM0295,M009,Yes,1,18:15
ATT05302,MEM0295,M010,Yes,2,18:30
ATT05303,MEM0295,M011,Yes,2,20:15
ATT05304,MEM0295,M012,Yes,1,20:10
ATT05305,MEM0295,M013,Yes,2,18:55
ATT05306,MEM0295,M014,Yes,1,18:30
ATT05307,MEM0295,M015,No,0,
ATT05308,MEM0295,M016,Yes,2,18:05
ATT05309,MEM0295,M017,No,0,
ATT05310,MEM0295,M018,Yes,1,19:40
ATT05311,MEM0296,M001,Yes,1,18:25
ATT05312,MEM0296,M002,Yes,1,19:30
ATT05313,MEM0296,M003,Yes,1,20:05
ATT05314,MEM0296,M004,No,0,
ATT05315,MEM0296,M005,Yes,1,18:20
ATT05316,MEM0296,M006,Yes,1,19:40
ATT05317,MEM0296,M007,Yes,1,19:20
ATT05318,MEM0296,M008,No,0,
ATT05319,MEM0296,M009,No,0,
ATT05320,MEM0296,M010,Yes,1,19:10
ATT05321,MEM0296,M011,No,0,
ATT05322,MEM0296,M012,Yes,1,20:15
ATT05323,MEM0296,M013,Yes,1,18:50
ATT05324,MEM0296,M014,No,0,
ATT05325,MEM0296,M015,Yes,1,19:10
ATT05326,MEM0296,M016,Yes,1,18:15
ATT05327,MEM0296,M017,Yes,1,20:40
ATT05328,MEM0296,M018,Yes,1,19:50
ATT05329,MEM0297,M001,No,0,
ATT05330,MEM0297,M002,Yes,1,20:50
ATT05331,MEM0297,M003,Yes,1,19:55
ATT05332,MEM0297,M004,Yes,1,18:15
ATT05333,MEM0297,M005,No,0,
ATT05334,MEM0297,M006,Yes,1,19:15
ATT05335,MEM0297,M007,No,0,
ATT05336,MEM0297,M008,No,0,
ATT05337,MEM0297,M009,No,0,
ATT05338,MEM0297,M010,Yes,1,19:10
ATT05339,MEM0297,M011,Yes,1,19:25
ATT05340,MEM0297,M012,Yes,1,19:15
ATT05341,MEM0297,M013,No,0,
ATT05342,MEM0297,M014,Yes,1,19:20
ATT05343,MEM0297,M015,No,0,
ATT05344,MEM0297,M016,No,0,
ATT05345,MEM0297,M017,No,0,
ATT05346,MEM0297,M018,No,0,
ATT05347,MEM0298,M001,Yes,4,19:25
ATT05348,MEM0298,M002,Yes,4,18:40
ATT05349,MEM0298,M003,No,0,
ATT05350,MEM0298,M004,No,0,
ATT05351,MEM0298,M005,Yes,4,18:20
ATT05352,MEM0298,M006,No,0,
ATT05353,MEM0298,M007,Yes,4,19:30
ATT05354,MEM0298,M008,Yes,2,19:00
ATT05355,MEM0298,M009,No,0,
ATT05356,MEM0298,M010,No,0,
ATT05357,MEM0298,M011,No,0,
ATT05358,MEM0298,M012,Yes,1,19:45
ATT05359,MEM0298,M013,Yes,1,19:20
ATT05360,MEM0298,M014,No,0,
ATT05361,MEM0298,M015,Yes,2,19:35
ATT05362,MEM0298,M016,No,0,
ATT05363,MEM0298,M017,Yes,2,18:40
ATT05364,MEM0298,M018,Yes,4,18:50
ATT05365,MEM0299,M001,Yes,2,18:20
ATT05366,MEM0299,M002,No,0,
ATT05367,MEM0299,M003,No,0,
ATT05368,MEM0299,M004,No,0,
ATT05369,MEM0299,M005,No,0,
ATT05370,MEM0299,M006,No,0,
ATT05371,MEM0299,M007,Yes,2,19:30
ATT05372,MEM0299,M008,No,0,
ATT05373,MEM0299,M009,No,0,
ATT05374,MEM0299,M010,Yes,2,20:55
ATT05375,MEM0299,M011,No,0,
ATT05376,MEM0299,M012,Yes,2,20:40
ATT05377,MEM0299,M013,No,0,
ATT05378,MEM0299,M014,Yes,2,18:25
ATT05379,MEM0299,M015,No,0,
ATT05380,MEM0299,M016,Yes,2,19:55
ATT05381,MEM0299,M017,No,0,
ATT05382,MEM0299,M018,Yes,2,20:30
ATT05383,MEM0300,M001,Yes,1,19:00
ATT05384,MEM0300,M002,No,0,
ATT05385,MEM0300,M003,Yes,1,18:05
ATT05386,MEM0300,M004,No,0,
ATT05387,MEM0300,M005,Yes,1,18:45
ATT05388,MEM0300,M006,No,0,
ATT05389,MEM0300,M007,No,0,
ATT05390,MEM0300,M008,No,0,
ATT05391,MEM0300,M009,No,0,
ATT05392,MEM0300,M010,Yes,1,19:00
ATT05393,MEM0300,M011,Yes,1,18:55
ATT05394,MEM0300,M012,Yes,1,19:50
ATT05395,MEM0300,M013,Yes,1,20:55
ATT05396,MEM0300,M014,No,0,
ATT05397,MEM0300,M015,No,0,
ATT05398,MEM0300,M016,Yes,1,19:35
ATT05399,MEM0300,M017,No,0,
ATT05400,MEM0300,M018,No,0,
ATT05401,MEM0301,M001,Yes,1,19:20
ATT05402,MEM0301,M002,No,0,
